,Mod_Inf,Mod_Lng_Inf,Mod_Ctl,Mod_Lng_Ctl,Genes_diff,Perc_diff
28322,module_bisque2,28,module_lightskyblue3,41,28,100
28323,module_bisque2,28,module_lightcoral,61,28,100
28324,module_bisque2,28,module_orange3,36,28,100
28325,module_bisque2,28,module_wheat1,31,28,100
28326,module_bisque2,28,module_blue4,53,28,100
28327,module_bisque2,28,module_lightsteelblue,61,28,100
28328,module_bisque2,28,module_oldlace,31,28,100
28329,module_bisque2,28,module_darkorange,77,28,100
28330,module_bisque2,28,module_mediumpurple4,56,28,100
28331,module_bisque2,28,module_rosybrown4,33,28,100
28332,module_bisque2,28,module_green3,42,28,100
28333,module_bisque2,28,module_salmon4,65,28,100
28334,module_bisque2,28,module_lightgoldenrodyellow,33,28,100
28335,module_bisque2,28,module_sienna2,48,28,100
28336,module_bisque2,28,module_tomato4,34,28,100
28337,module_bisque2,28,module_palevioletred2,57,28,100
28338,module_bisque2,28,module_mistyrose3,33,28,100
28339,module_bisque2,28,module_chocolate,24,28,100
28340,module_bisque2,28,module_plum4,52,28,100
28341,module_bisque2,28,module_mediumorchid3,36,28,100
28342,module_bisque2,28,module_blue1,40,28,100
28343,module_bisque2,28,module_darksalmon,32,28,100
28344,module_bisque2,28,module_blue2,60,28,100
28345,module_bisque2,28,module_limegreen,26,28,100
28346,module_bisque2,28,module_lightskyblue4,46,28,100
28347,module_bisque2,28,module_pink2,41,28,100
28348,module_bisque2,28,module_deeppink,52,28,100
28349,module_bisque2,28,module_lightslateblue,54,28,100
28350,module_bisque2,28,module_magenta,91,28,100
28351,module_bisque2,28,module_orangered,47,28,100
28352,module_bisque2,28,module_whitesmoke,42,28,100
28353,module_bisque2,28,module_chocolate1,32,28,100
28354,module_bisque2,28,module_navajowhite1,57,28,100
28355,module_bisque2,28,module_magenta3,51,28,100
28356,module_bisque2,28,module_salmon,88,28,100
28357,module_bisque2,28,module_midnightblue,86,28,100
28358,module_bisque2,28,module_thistle2,66,28,100
28359,module_bisque2,28,module_linen,33,28,100
28360,module_bisque2,28,module_lightblue4,54,28,100
28361,module_bisque2,28,module_pink,92,28,100
28362,module_bisque2,28,module_antiquewhite4,63,28,100
28363,module_bisque2,28,module_darkolivegreen2,53,28,100
28364,module_bisque2,28,module_antiquewhite3,32,28,100
28365,module_bisque2,28,module_navajowhite3,42,28,100
28366,module_bisque2,28,module_greenyellow,90,28,100
28367,module_bisque2,28,module_deeppink2,39,28,100
28368,module_bisque2,28,module_tomato,44,28,100
28369,module_bisque2,28,module_purple2,39,28,100
28370,module_bisque2,28,module_tomato2,39,28,100
28371,module_bisque2,28,module_honeydew,57,28,100
28372,module_bisque2,28,module_yellowgreen,74,26,92.85714285714286
28373,module_bisque2,28,module_deeppink1,45,28,100
28374,module_bisque2,28,module_green,97,28,100
28375,module_bisque2,28,module_red4,29,28,100
28376,module_bisque2,28,module_darkgrey,78,27,96.42857142857143
28377,module_bisque2,28,module_firebrick,40,28,100
28378,module_bisque2,28,module_skyblue,76,28,100
28379,module_bisque2,28,module_lightskyblue2,36,28,100
28380,module_bisque2,28,module_antiquewhite,37,27,96.42857142857143
28381,module_bisque2,28,module_coral4,48,28,100
28382,module_bisque2,28,module_maroon,65,28,100
28383,module_bisque2,28,module_grey60,84,28,100
28384,module_bisque2,28,module_darkolivegreen,75,27,96.42857142857143
28385,module_bisque2,28,module_mediumorchid,63,28,100
28386,module_bisque2,28,module_lightskyblue1,30,28,100
28387,module_bisque2,28,module_seashell4,31,28,100
28388,module_bisque2,28,module_darkseagreen3,56,28,100
28389,module_bisque2,28,module_magenta4,57,28,100
28390,module_bisque2,28,module_lavenderblush1,50,27,96.42857142857143
28391,module_bisque2,28,module_orange1,21,28,100
28392,module_bisque2,28,module_sienna,37,28,100
28393,module_bisque2,28,module_palevioletred3,65,28,100
28394,module_bisque2,28,module_darkorchid4,24,28,100
28395,module_bisque2,28,module_darkslateblue,68,28,100
28396,module_bisque2,28,module_sienna1,41,28,100
28397,module_bisque2,28,module_lightgoldenrod4,26,28,100
28398,module_bisque2,28,module_mistyrose2,26,28,100
28399,module_bisque2,28,module_turquoise2,29,28,100
28400,module_bisque2,28,module_darkorange2,68,28,100
28401,module_bisque2,28,module_royalblue,82,28,100
28402,module_bisque2,28,module_tan,88,28,100
28403,module_bisque2,28,module_darkseagreen,37,28,100
28404,module_bisque2,28,module_plum1,71,28,100
28405,module_bisque2,28,module_indianred3,54,28,100
28406,module_bisque2,28,module_darkseagreen4,64,28,100
28407,module_bisque2,28,module_bisque3,30,28,100
28408,module_bisque2,28,module_darkseagreen2,50,28,100
28409,module_bisque2,28,module_honeydew1,64,28,100
28410,module_bisque2,28,module_firebrick2,46,28,100
28411,module_bisque2,28,module_lavenderblush3,64,28,100
28412,module_bisque2,28,module_darkgoldenrod3,35,28,100
28413,module_bisque2,28,module_firebrick3,54,28,100
28414,module_bisque2,28,module_floralwhite,69,28,100
28415,module_bisque2,28,module_lightpink4,65,28,100
28416,module_bisque2,28,module_slateblue2,37,28,100
28417,module_bisque2,28,module_turquoise,113,28,100
28418,module_bisque2,28,module_darkolivegreen4,60,28,100
28419,module_bisque2,28,module_steelblue4,29,28,100
28420,module_bisque2,28,module_mediumorchid2,30,28,100
28421,module_bisque2,28,module_palevioletred,44,28,100
28422,module_bisque2,28,module_plum2,67,28,100
28423,module_bisque2,28,module_plum3,59,28,100
28424,module_bisque2,28,module_yellow3,55,28,100
28425,module_bisque2,28,module_deepskyblue4,29,28,100
28426,module_bisque2,28,module_magenta1,38,28,100
28427,module_bisque2,28,module_thistle4,52,28,100
28428,module_bisque2,28,module_moccasin,44,28,100
28429,module_bisque2,28,module_skyblue1,63,28,100
28430,module_bisque2,28,module_cornflowerblue,42,28,100
28431,module_bisque2,28,module_mediumorchid4,41,28,100
28432,module_bisque2,28,module_orangered4,70,28,100
28433,module_bisque2,28,module_thistle3,58,28,100
28434,module_bisque2,28,module_lavenderblush,43,28,100
28435,module_bisque2,28,module_brown,105,28,100
28436,module_bisque2,28,module_chocolate4,49,28,100
28437,module_bisque2,28,module_pink4,55,28,100
28438,module_bisque2,28,module_lightblue2,41,28,100
28439,module_bisque2,28,module_darkolivegreen1,46,28,100
28440,module_bisque2,28,module_green2,38,28,100
28441,module_bisque2,28,module_indianred,36,28,100
28442,module_bisque2,28,module_lightcyan1,69,28,100
28443,module_bisque2,28,module_burlywood1,29,28,100
28444,module_bisque2,28,module_darkviolet,59,28,100
28445,module_bisque2,28,module_thistle1,65,28,100
28446,module_bisque2,28,module_mistyrose4,38,28,100
28447,module_bisque2,28,module_mediumpurple3,70,28,100
28448,module_bisque2,28,module_aquamarine,24,28,100
28449,module_bisque2,28,module_red,96,28,100
28450,module_bisque2,28,module_powderblue,44,28,100
28451,module_bisque2,28,module_blue3,45,28,100
28452,module_bisque2,28,module_violet,75,28,100
28453,module_bisque2,28,module_darkseagreen1,42,28,100
28454,module_bisque2,28,module_purple,90,27,96.42857142857143
28455,module_bisque2,28,module_dodgerblue4,35,28,100
28456,module_bisque2,28,module_navajowhite,52,28,100
28457,module_bisque2,28,module_khaki3,25,28,100
28458,module_bisque2,28,module_orangered1,54,27,96.42857142857143
28459,module_bisque2,28,module_peru,31,28,100
28460,module_bisque2,28,module_tan4,52,28,100
28461,module_bisque2,28,module_lightyellow,83,28,100
28462,module_bisque2,28,module_sienna4,55,28,100
28463,module_bisque2,28,module_cyan,87,28,100
28464,module_bisque2,28,module_brown3,39,28,100
28465,module_bisque2,28,module_darkmagenta,74,28,100
28466,module_bisque2,28,module_hotpink4,30,27,96.42857142857143
28467,module_bisque2,28,module_aliceblue,42,28,100
28468,module_bisque2,28,module_skyblue3,72,28,100
28469,module_bisque2,28,module_salmon2,57,28,100
28470,module_bisque2,28,module_saddlebrown,76,28,100
28471,module_bisque2,28,module_royalblue2,38,28,100
28472,module_bisque2,28,module_paleturquoise1,27,28,100
28473,module_bisque2,28,module_blueviolet,53,27,96.42857142857143
28474,module_bisque2,28,module_cyan1,24,28,100
28475,module_bisque2,28,module_paleturquoise,75,28,100
28476,module_bisque2,28,module_steelblue,76,27,96.42857142857143
28477,module_bisque2,28,module_darkred,82,28,100
28478,module_bisque2,28,module_coral,56,28,100
28479,module_bisque2,28,module_tan1,33,28,100
28480,module_bisque2,28,module_goldenrod4,24,28,100
28481,module_bisque2,28,module_mediumpurple2,61,27,96.42857142857143
28482,module_bisque2,28,module_lavender,38,28,100
28483,module_bisque2,28,module_lightpink1,44,28,100
28484,module_bisque2,28,module_mistyrose,48,28,100
28485,module_bisque2,28,module_darkgreen,79,28,100
28486,module_bisque2,28,module_navajowhite4,37,28,100
28487,module_bisque2,28,module_white,77,28,100
28488,module_bisque2,28,module_khaki4,33,28,100
28489,module_bisque2,28,module_plum,62,27,96.42857142857143
28490,module_bisque2,28,module_darkturquoise,78,28,100
28491,module_bisque2,28,module_lightblue,30,28,100
28492,module_bisque2,28,module_lightblue3,46,28,100
28493,module_bisque2,28,module_skyblue4,56,28,100
28494,module_bisque2,28,module_slateblue1,42,28,100
28495,module_bisque2,28,module_indianred2,46,28,100
28496,module_bisque2,28,module_burlywood,35,28,100
28497,module_bisque2,28,module_firebrick4,60,28,100
28498,module_bisque2,28,module_lightblue1,36,28,100
28499,module_bisque2,28,module_orange,77,28,100
28500,module_bisque2,28,module_paleturquoise3,33,28,100
28501,module_bisque2,28,module_skyblue2,63,28,100
28502,module_bisque2,28,module_coral2,63,28,100
28503,module_bisque2,28,module_orange2,30,28,100
28504,module_bisque2,28,module_green4,50,28,100
28505,module_bisque2,28,module_indianred1,41,28,100
28506,module_bisque2,28,module_magenta2,44,28,100
28507,module_bisque2,28,module_mediumpurple1,54,28,100
28508,module_bisque2,28,module_ivory,69,27,96.42857142857143
28509,module_bisque2,28,module_black,96,28,100
28510,module_bisque2,28,module_dodgerblue3,30,28,100
28511,module_bisque2,28,module_darkgoldenrod1,30,28,100
28512,module_bisque2,28,module_bisque4,68,27,96.42857142857143
28513,module_bisque2,28,module_lightpink2,51,27,96.42857142857143
28514,module_bisque2,28,module_tan3,44,28,100
28515,module_bisque2,28,module_brown1,45,28,100
28516,module_bisque2,28,module_lightpink,38,28,100
28517,module_bisque2,28,module_lightsteelblue1,69,27,96.42857142857143
28518,module_bisque2,28,module_mediumpurple,47,28,100
28519,module_bisque2,28,module_lightcyan,85,27,96.42857142857143
28520,module_bisque2,28,module_chocolate2,37,28,100
28521,module_bisque2,28,module_sienna3,74,28,100
28522,module_bisque2,28,module_coral1,64,28,100
28523,module_bisque2,28,module_blue,108,28,100
28524,module_bisque2,28,module_slateblue,48,28,100
28525,module_bisque2,28,module_tan2,38,28,100
28526,module_bisque2,28,module_thistle,57,28,100
28527,module_bisque2,28,module_indianred4,60,28,100
28528,module_bisque2,28,module_lightgreen,84,28,100
28529,module_bisque2,28,module_wheat3,37,28,100
28530,module_bisque2,28,module_brown4,68,28,100
28531,module_bisque2,28,module_orange4,41,28,100
28532,module_bisque2,28,module_brown2,60,28,100
28533,module_bisque2,28,module_pink1,36,28,100
28534,module_bisque2,28,module_slateblue3,31,28,100
28535,module_bisque2,28,module_lavenderblush2,57,28,100
28536,module_bisque2,28,module_cornsilk2,31,28,100
28537,module_bisque2,28,module_cornsilk,37,28,100
28538,module_bisque2,28,module_yellow2,48,28,100
28539,module_bisque2,28,module_antiquewhite2,56,28,100
28540,module_bisque2,28,module_chocolate3,42,28,100
28541,module_bisque2,28,module_rosybrown3,28,28,100
28542,module_bisque2,28,module_coral3,56,28,100
28543,module_bisque2,28,module_orangered3,61,28,100
28544,module_bisque2,28,module_blanchedalmond,35,28,100
28545,module_bisque2,28,module_lightpink3,57,28,100
28546,module_bisque2,28,module_paleturquoise4,38,28,100
28547,module_bisque2,28,module_palevioletred1,52,28,100
28548,module_bisque2,28,module_deepskyblue,35,28,100
28549,module_bisque2,28,module_pink3,48,28,100
28550,module_bisque2,28,module_salmon1,52,27,96.42857142857143
28551,module_bisque2,28,module_royalblue3,44,27,96.42857142857143
28552,module_bisque2,28,module_green1,32,28,100
28553,module_bisque2,28,module_yellow4,63,28,100
28554,module_bisque2,28,module_antiquewhite1,49,28,100
28555,module_bisque2,28,module_darkgoldenrod4,40,28,100
28556,module_bisque2,28,module_red1,34,28,100
28557,module_plum1,68,module_navajowhite2,65,68,100
28558,module_plum1,68,module_lightskyblue3,41,68,100
28559,module_plum1,68,module_lightcoral,61,68,100
28560,module_plum1,68,module_orange3,36,68,100
28561,module_plum1,68,module_wheat1,31,68,100
28562,module_plum1,68,module_blue4,53,68,100
28563,module_plum1,68,module_lightsteelblue,61,67,98.52941176470588
28564,module_plum1,68,module_oldlace,31,68,100
28565,module_plum1,68,module_darkorange,77,68,100
28566,module_plum1,68,module_mediumpurple4,56,68,100
28567,module_plum1,68,module_rosybrown4,33,68,100
28568,module_plum1,68,module_green3,42,68,100
28569,module_plum1,68,module_salmon4,65,68,100
28570,module_plum1,68,module_lightgoldenrodyellow,33,68,100
28571,module_plum1,68,module_sienna2,48,68,100
28572,module_plum1,68,module_tomato4,34,68,100
28573,module_plum1,68,module_palevioletred2,57,68,100
28574,module_plum1,68,module_mistyrose3,33,68,100
28575,module_plum1,68,module_chocolate,24,68,100
28576,module_plum1,68,module_plum4,52,68,100
28577,module_plum1,68,module_mediumorchid3,36,67,98.52941176470588
28578,module_plum1,68,module_blue1,40,68,100
28579,module_plum1,68,module_darksalmon,32,68,100
28580,module_plum1,68,module_blue2,60,68,100
28581,module_plum1,68,module_limegreen,26,68,100
28582,module_plum1,68,module_lightskyblue4,46,68,100
28583,module_plum1,68,module_pink2,41,68,100
28584,module_plum1,68,module_deeppink,52,68,100
28585,module_plum1,68,module_lightslateblue,54,68,100
28586,module_plum1,68,module_magenta,91,68,100
28587,module_plum1,68,module_orangered,47,66,97.05882352941177
28588,module_plum1,68,module_whitesmoke,42,68,100
28589,module_plum1,68,module_chocolate1,32,68,100
28590,module_plum1,68,module_navajowhite1,57,68,100
28591,module_plum1,68,module_magenta3,51,68,100
28592,module_plum1,68,module_salmon,88,68,100
28593,module_plum1,68,module_midnightblue,86,66,97.05882352941177
28594,module_plum1,68,module_thistle2,66,68,100
28595,module_plum1,68,module_linen,33,68,100
28596,module_plum1,68,module_lightblue4,54,68,100
28597,module_plum1,68,module_pink,92,66,97.05882352941177
28598,module_plum1,68,module_antiquewhite4,63,68,100
28599,module_plum1,68,module_darkolivegreen2,53,68,100
28600,module_plum1,68,module_antiquewhite3,32,68,100
28601,module_plum1,68,module_navajowhite3,42,68,100
28602,module_plum1,68,module_greenyellow,90,67,98.52941176470588
28603,module_plum1,68,module_deeppink2,39,68,100
28604,module_plum1,68,module_tomato,44,68,100
28605,module_plum1,68,module_purple2,39,68,100
28606,module_plum1,68,module_tomato2,39,68,100
28607,module_plum1,68,module_honeydew,57,68,100
28608,module_plum1,68,module_yellowgreen,74,68,100
28609,module_plum1,68,module_deeppink1,45,67,98.52941176470588
28610,module_plum1,68,module_green,97,68,100
28611,module_plum1,68,module_red4,29,68,100
28612,module_plum1,68,module_darkgrey,78,67,98.52941176470588
28613,module_plum1,68,module_firebrick,40,68,100
28614,module_plum1,68,module_skyblue,76,68,100
28615,module_plum1,68,module_lightskyblue2,36,68,100
28616,module_plum1,68,module_antiquewhite,37,68,100
28617,module_plum1,68,module_coral4,48,68,100
28618,module_plum1,68,module_maroon,65,68,100
28619,module_plum1,68,module_grey60,84,68,100
28620,module_plum1,68,module_darkolivegreen,75,68,100
28621,module_plum1,68,module_mediumorchid,63,68,100
28622,module_plum1,68,module_lightskyblue1,30,68,100
28623,module_plum1,68,module_seashell4,31,68,100
28624,module_plum1,68,module_darkseagreen3,56,68,100
28625,module_plum1,68,module_magenta4,57,68,100
28626,module_plum1,68,module_lavenderblush1,50,68,100
28627,module_plum1,68,module_orange1,21,68,100
28628,module_plum1,68,module_sienna,37,67,98.52941176470588
28629,module_plum1,68,module_palevioletred3,65,67,98.52941176470588
28630,module_plum1,68,module_darkorchid4,24,68,100
28631,module_plum1,68,module_darkslateblue,68,66,97.05882352941177
28632,module_plum1,68,module_sienna1,41,68,100
28633,module_plum1,68,module_lightgoldenrod4,26,68,100
28634,module_plum1,68,module_mistyrose2,26,68,100
28635,module_plum1,68,module_turquoise2,29,68,100
28636,module_plum1,68,module_darkorange2,68,68,100
28637,module_plum1,68,module_royalblue,82,68,100
28638,module_plum1,68,module_tan,88,68,100
28639,module_plum1,68,module_darkseagreen,37,68,100
28640,module_plum1,68,module_plum1,71,68,100
28641,module_plum1,68,module_indianred3,54,68,100
28642,module_plum1,68,module_darkseagreen4,64,68,100
28643,module_plum1,68,module_bisque3,30,68,100
28644,module_plum1,68,module_darkseagreen2,50,67,98.52941176470588
28645,module_plum1,68,module_honeydew1,64,68,100
28646,module_plum1,68,module_firebrick2,46,68,100
28647,module_plum1,68,module_lavenderblush3,64,68,100
28648,module_plum1,68,module_darkgoldenrod3,35,67,98.52941176470588
28649,module_plum1,68,module_firebrick3,54,65,95.58823529411765
28650,module_plum1,68,module_floralwhite,69,68,100
28651,module_plum1,68,module_lightpink4,65,68,100
28652,module_plum1,68,module_slateblue2,37,68,100
28653,module_plum1,68,module_turquoise,113,68,100
28654,module_plum1,68,module_darkolivegreen4,60,68,100
28655,module_plum1,68,module_steelblue4,29,68,100
28656,module_plum1,68,module_mediumorchid2,30,68,100
28657,module_plum1,68,module_palevioletred,44,68,100
28658,module_plum1,68,module_plum2,67,68,100
28659,module_plum1,68,module_plum3,59,68,100
28660,module_plum1,68,module_yellow3,55,68,100
28661,module_plum1,68,module_deepskyblue4,29,67,98.52941176470588
28662,module_plum1,68,module_magenta1,38,68,100
28663,module_plum1,68,module_thistle4,52,68,100
28664,module_plum1,68,module_moccasin,44,68,100
28665,module_plum1,68,module_skyblue1,63,68,100
28666,module_plum1,68,module_cornflowerblue,42,68,100
28667,module_plum1,68,module_mediumorchid4,41,68,100
28668,module_plum1,68,module_orangered4,70,68,100
28669,module_plum1,68,module_thistle3,58,68,100
28670,module_plum1,68,module_lavenderblush,43,68,100
28671,module_plum1,68,module_brown,105,66,97.05882352941177
28672,module_plum1,68,module_chocolate4,49,68,100
28673,module_plum1,68,module_pink4,55,68,100
28674,module_plum1,68,module_lightblue2,41,67,98.52941176470588
28675,module_plum1,68,module_darkolivegreen1,46,68,100
28676,module_plum1,68,module_green2,38,68,100
28677,module_plum1,68,module_indianred,36,68,100
28678,module_plum1,68,module_lightcyan1,69,67,98.52941176470588
28679,module_plum1,68,module_burlywood1,29,68,100
28680,module_plum1,68,module_darkviolet,59,68,100
28681,module_plum1,68,module_thistle1,65,68,100
28682,module_plum1,68,module_mistyrose4,38,68,100
28683,module_plum1,68,module_mediumpurple3,70,68,100
28684,module_plum1,68,module_aquamarine,24,68,100
28685,module_plum1,68,module_red,96,68,100
28686,module_plum1,68,module_powderblue,44,68,100
28687,module_plum1,68,module_blue3,45,68,100
28688,module_plum1,68,module_violet,75,68,100
28689,module_plum1,68,module_darkseagreen1,42,67,98.52941176470588
28690,module_plum1,68,module_purple,90,68,100
28691,module_plum1,68,module_dodgerblue4,35,68,100
28692,module_plum1,68,module_navajowhite,52,68,100
28693,module_plum1,68,module_khaki3,25,68,100
28694,module_plum1,68,module_orangered1,54,68,100
28695,module_plum1,68,module_peru,31,67,98.52941176470588
28696,module_plum1,68,module_tan4,52,67,98.52941176470588
28697,module_plum1,68,module_lightyellow,83,68,100
28698,module_plum1,68,module_sienna4,55,68,100
28699,module_plum1,68,module_cyan,87,67,98.52941176470588
28700,module_plum1,68,module_brown3,39,68,100
28701,module_plum1,68,module_darkmagenta,74,68,100
28702,module_plum1,68,module_hotpink4,30,68,100
28703,module_plum1,68,module_aliceblue,42,68,100
28704,module_plum1,68,module_skyblue3,72,68,100
28705,module_plum1,68,module_salmon2,57,68,100
28706,module_plum1,68,module_saddlebrown,76,68,100
28707,module_plum1,68,module_royalblue2,38,68,100
28708,module_plum1,68,module_paleturquoise1,27,68,100
28709,module_plum1,68,module_blueviolet,53,68,100
28710,module_plum1,68,module_cyan1,24,68,100
28711,module_plum1,68,module_paleturquoise,75,68,100
28712,module_plum1,68,module_steelblue,76,67,98.52941176470588
28713,module_plum1,68,module_darkred,82,67,98.52941176470588
28714,module_plum1,68,module_coral,56,68,100
28715,module_plum1,68,module_tan1,33,68,100
28716,module_plum1,68,module_goldenrod4,24,68,100
28717,module_plum1,68,module_mediumpurple2,61,68,100
28718,module_plum1,68,module_lavender,38,68,100
28719,module_plum1,68,module_lightpink1,44,68,100
28720,module_plum1,68,module_mistyrose,48,68,100
28721,module_plum1,68,module_darkgreen,79,67,98.52941176470588
28722,module_plum1,68,module_navajowhite4,37,68,100
28723,module_plum1,68,module_white,77,68,100
28724,module_plum1,68,module_khaki4,33,68,100
28725,module_plum1,68,module_plum,62,67,98.52941176470588
28726,module_plum1,68,module_darkturquoise,78,68,100
28727,module_plum1,68,module_lightblue,30,68,100
28728,module_plum1,68,module_lightblue3,46,68,100
28729,module_plum1,68,module_skyblue4,56,68,100
28730,module_plum1,68,module_slateblue1,42,68,100
28731,module_plum1,68,module_indianred2,46,67,98.52941176470588
28732,module_plum1,68,module_burlywood,35,68,100
28733,module_plum1,68,module_firebrick4,60,68,100
28734,module_plum1,68,module_lightblue1,36,68,100
28735,module_plum1,68,module_orange,77,67,98.52941176470588
28736,module_plum1,68,module_paleturquoise3,33,68,100
28737,module_plum1,68,module_skyblue2,63,67,98.52941176470588
28738,module_plum1,68,module_coral2,63,68,100
28739,module_plum1,68,module_orange2,30,68,100
28740,module_plum1,68,module_green4,50,68,100
28741,module_plum1,68,module_indianred1,41,68,100
28742,module_plum1,68,module_magenta2,44,68,100
28743,module_plum1,68,module_mediumpurple1,54,68,100
28744,module_plum1,68,module_ivory,69,67,98.52941176470588
28745,module_plum1,68,module_black,96,66,97.05882352941177
28746,module_plum1,68,module_dodgerblue3,30,68,100
28747,module_plum1,68,module_darkgoldenrod1,30,68,100
28748,module_plum1,68,module_bisque4,68,68,100
28749,module_plum1,68,module_lightpink2,51,68,100
28750,module_plum1,68,module_tan3,44,68,100
28751,module_plum1,68,module_brown1,45,67,98.52941176470588
28752,module_plum1,68,module_lightpink,38,68,100
28753,module_plum1,68,module_lightsteelblue1,69,67,98.52941176470588
28754,module_plum1,68,module_mediumpurple,47,68,100
28755,module_plum1,68,module_lightcyan,85,68,100
28756,module_plum1,68,module_chocolate2,37,68,100
28757,module_plum1,68,module_sienna3,74,67,98.52941176470588
28758,module_plum1,68,module_coral1,64,68,100
28759,module_plum1,68,module_blue,108,68,100
28760,module_plum1,68,module_slateblue,48,68,100
28761,module_plum1,68,module_tan2,38,68,100
28762,module_plum1,68,module_thistle,57,68,100
28763,module_plum1,68,module_indianred4,60,68,100
28764,module_plum1,68,module_lightgreen,84,68,100
28765,module_plum1,68,module_wheat3,37,68,100
28766,module_plum1,68,module_brown4,68,68,100
28767,module_plum1,68,module_orange4,41,68,100
28768,module_plum1,68,module_brown2,60,68,100
28769,module_plum1,68,module_pink1,36,68,100
28770,module_plum1,68,module_slateblue3,31,68,100
28771,module_plum1,68,module_lavenderblush2,57,68,100
28772,module_plum1,68,module_cornsilk2,31,68,100
28773,module_plum1,68,module_cornsilk,37,68,100
28774,module_plum1,68,module_yellow2,48,68,100
28775,module_plum1,68,module_antiquewhite2,56,68,100
28776,module_plum1,68,module_chocolate3,42,67,98.52941176470588
28777,module_plum1,68,module_rosybrown3,28,68,100
28778,module_plum1,68,module_coral3,56,68,100
28779,module_plum1,68,module_orangered3,61,68,100
28780,module_plum1,68,module_blanchedalmond,35,68,100
28781,module_plum1,68,module_lightpink3,57,68,100
28782,module_plum1,68,module_paleturquoise4,38,68,100
28783,module_plum1,68,module_palevioletred1,52,68,100
28784,module_plum1,68,module_deepskyblue,35,68,100
28785,module_plum1,68,module_pink3,48,68,100
28786,module_plum1,68,module_salmon1,52,68,100
28787,module_plum1,68,module_royalblue3,44,67,98.52941176470588
28788,module_plum1,68,module_green1,32,68,100
28789,module_plum1,68,module_yellow4,63,67,98.52941176470588
28790,module_plum1,68,module_antiquewhite1,49,68,100
28791,module_plum1,68,module_darkgoldenrod4,40,68,100
28792,module_plum1,68,module_red1,34,68,100
28793,module_indianred3,52,module_navajowhite2,65,52,100
28794,module_indianred3,52,module_lightskyblue3,41,52,100
28795,module_indianred3,52,module_lightcoral,61,52,100
28796,module_indianred3,52,module_orange3,36,51,98.07692307692308
28797,module_indianred3,52,module_wheat1,31,52,100
28798,module_indianred3,52,module_blue4,53,52,100
28799,module_indianred3,52,module_lightsteelblue,61,52,100
28800,module_indianred3,52,module_oldlace,31,52,100
28801,module_indianred3,52,module_darkorange,77,51,98.07692307692308
28802,module_indianred3,52,module_mediumpurple4,56,52,100
28803,module_indianred3,52,module_rosybrown4,33,52,100
28804,module_indianred3,52,module_green3,42,52,100
28805,module_indianred3,52,module_salmon4,65,52,100
28806,module_indianred3,52,module_lightgoldenrodyellow,33,52,100
28807,module_indianred3,52,module_sienna2,48,52,100
28808,module_indianred3,52,module_tomato4,34,52,100
28809,module_indianred3,52,module_palevioletred2,57,51,98.07692307692308
28810,module_indianred3,52,module_mistyrose3,33,52,100
28811,module_indianred3,52,module_chocolate,24,52,100
28812,module_indianred3,52,module_plum4,52,52,100
28813,module_indianred3,52,module_mediumorchid3,36,52,100
28814,module_indianred3,52,module_blue1,40,51,98.07692307692308
28815,module_indianred3,52,module_darksalmon,32,52,100
28816,module_indianred3,52,module_blue2,60,51,98.07692307692308
28817,module_indianred3,52,module_limegreen,26,52,100
28818,module_indianred3,52,module_lightskyblue4,46,52,100
28819,module_indianred3,52,module_pink2,41,52,100
28820,module_indianred3,52,module_deeppink,52,51,98.07692307692308
28821,module_indianred3,52,module_lightslateblue,54,52,100
28822,module_indianred3,52,module_magenta,91,52,100
28823,module_indianred3,52,module_orangered,47,52,100
28824,module_indianred3,52,module_whitesmoke,42,52,100
28825,module_indianred3,52,module_chocolate1,32,52,100
28826,module_indianred3,52,module_navajowhite1,57,52,100
28827,module_indianred3,52,module_magenta3,51,52,100
28828,module_indianred3,52,module_salmon,88,52,100
28829,module_indianred3,52,module_midnightblue,86,52,100
28830,module_indianred3,52,module_thistle2,66,52,100
28831,module_indianred3,52,module_linen,33,52,100
28832,module_indianred3,52,module_lightblue4,54,52,100
28833,module_indianred3,52,module_pink,92,52,100
28834,module_indianred3,52,module_antiquewhite4,63,52,100
28835,module_indianred3,52,module_darkolivegreen2,53,52,100
28836,module_indianred3,52,module_antiquewhite3,32,52,100
28837,module_indianred3,52,module_navajowhite3,42,52,100
28838,module_indianred3,52,module_greenyellow,90,52,100
28839,module_indianred3,52,module_deeppink2,39,52,100
28840,module_indianred3,52,module_tomato,44,52,100
28841,module_indianred3,52,module_purple2,39,52,100
28842,module_indianred3,52,module_tomato2,39,52,100
28843,module_indianred3,52,module_honeydew,57,52,100
28844,module_indianred3,52,module_yellowgreen,74,52,100
28845,module_indianred3,52,module_deeppink1,45,51,98.07692307692308
28846,module_indianred3,52,module_green,97,51,98.07692307692308
28847,module_indianred3,52,module_red4,29,52,100
28848,module_indianred3,52,module_darkgrey,78,52,100
28849,module_indianred3,52,module_firebrick,40,52,100
28850,module_indianred3,52,module_skyblue,76,52,100
28851,module_indianred3,52,module_lightskyblue2,36,52,100
28852,module_indianred3,52,module_antiquewhite,37,52,100
28853,module_indianred3,52,module_coral4,48,52,100
28854,module_indianred3,52,module_maroon,65,52,100
28855,module_indianred3,52,module_grey60,84,52,100
28856,module_indianred3,52,module_darkolivegreen,75,52,100
28857,module_indianred3,52,module_mediumorchid,63,51,98.07692307692308
